,year,bcc-csm1-1,CCSM4,CSIRO-Mk3L,FGOALS-gl,GISS-E2-R,HadCM3,IPSL-CM5A-LR,MIROC-ES2L,MPI-ESM-P,MRI-CGCM3,MRI-ESM2-0,CESM1-LME,CESM2,MPI-ESM1-2-LR,EC-Earth3-Veg-LR,MIROC-ESM,INM-CM4-8
747,1597,286.4837467,284.6604578,287.1959497,286.5527008,287.3594977,286.3266523,284.6866627,288.12283,286.4299452,286.6650813,286.9938821,286.3727596,284.2942554,286.4894131,287.2587892,287.2999871,286.3103943
748,1598,286.6331348,284.7714791,287.2134388,286.8462661,287.3687893,286.1983632,284.9724185,288.02545,286.442623,286.6056407,287.14109,286.1470221,284.6115224,286.4407605,287.2571525,287.6206084,286.4187012
749,1599,286.5752045,284.7512191,286.8598918,286.9089723,287.3745983,286.4263649,284.9696825,287.9733,286.5905313,286.671195,287.0414604,286.0111717,284.7672611,286.570253,287.3570546,287.7779937,285.7912598
750,1600,286.4252909,284.1376833,286.8079476,286.827104,286.9958644,286.2814412,284.5736997,287.42844,286.2776379,286.4802303,286.7818419,285.7775189,284.401202,286.4436119,287.0113773,287.4080644,285.4561462
751,1601,286.4488501,283.9830966,286.7933108,286.4880782,286.7835846,285.809726,284.2723221,287.53717,286.0564045,286.5451656,286.6445777,285.8131157,283.9450786,286.5184936,286.7954644,286.9471185,285.9054565
752,1602,286.3946742,284.2630368,286.8293433,286.4953677,286.8730538,285.9374343,284.3541723,287.8335,285.9307875,286.4133224,286.7763548,286.1158033,284.1519983,286.4585159,287.0078244,287.156226,286.0619812
753,1603,286.4414806,284.3586242,286.8375621,286.7620423,287.1707546,286.095651,284.4418949,287.74872,286.1903335,286.5534117,286.9251289,285.8962978,284.1436154,286.6492512,287.1280518,287.1477544,286.1099243
754,1604,286.4908954,284.5802731,286.8940013,286.8199827,287.1327685,286.0953251,284.6723173,287.77277,286.4183745,286.6072007,286.9357431,285.8477975,284.2733899,286.5435236,287.2620471,287.278901,286.1530762
755,1605,286.4711801,284.6795297,286.9053098,286.8432541,287.166121,286.205529,284.6534499,287.9238,286.4203106,286.6342712,287.081981,285.9118753,284.640912,286.3656043,287.2942149,287.6503087,286.1867676
756,1606,286.5317917,284.6054827,286.9596098,286.9647402,287.2375084,286.4360868,284.8468185,288.00827,286.4277595,286.6431069,287.0336065,286.1504936,284.7568049,286.3745032,287.1602848,287.767427,286.2133179
757,1607,286.6029581,284.4378793,287.0895133,286.7130688,287.1707666,286.3500797,284.6489343,288.01868,286.4805376,286.6827439,287.1313012,286.0188103,284.7053447,286.4778441,287.202519,287.7154226,286.4169006
758,1608,286.5947922,284.5290301,287.132161,286.6376604,287.3258024,286.2740739,284.5826733,287.9943,286.5822671,286.6522187,287.1476167,286.002388,284.6375135,286.382909,287.3653353,287.6468743,286.3945923
759,1609,286.565908,284.5963828,286.9488502,286.8335922,287.3373516,286.3399157,284.6385459,287.9837,286.509052,286.6101898,287.1326114,286.1462823,284.7396315,286.4670783,287.3713942,287.750072,286.3707581
760,1610,286.7043678,284.6598747,286.9602884,286.8882771,287.5395758,286.0783981,284.809711,287.99167,286.5060633,286.5518357,287.3645217,286.2921676,284.84509,286.4901535,287.3168971,287.8566454,286.403656
761,1611,286.6193954,284.6030345,287.0052374,287.0015403,287.452751,286.1216009,284.7478462,288.0006,286.637148,286.6909889,287.3842625,286.2761777,284.6582831,286.3734332,287.3734051,287.6678635,286.4013672
762,1612,286.6656733,284.5925199,287.0346598,286.8223859,287.4388972,286.2199371,284.6228417,287.96475,286.5706398,286.6386794,287.253925,286.2234704,284.8216798,286.4034871,287.4606807,287.8329877,286.3990479
763,1613,286.6817024,284.7239461,287.0252638,286.6049706,287.5179863,286.270584,284.614889,287.97403,286.4427028,286.6667328,287.2897936,286.1805884,284.9536031,286.365462,287.4497129,287.9663058,286.4023438
764,1614,286.639822,284.894884,287.0365703,286.809634,287.4434377,286.2310961,284.6259017,287.9958,286.2488218,286.6926473,287.4014311,286.229259,284.851774,286.3686259,287.449695,287.8634001,286.34021
765,1615,286.6910712,284.8153584,287.0294867,286.9927145,287.465411,286.3217154,284.5327877,287.9976,286.2907387,286.6677596,287.2556924,286.1819955,284.7759642,286.3269313,287.4453791,287.7867888,286.3605042
766,1616,286.7550948,284.6414135,286.964688,286.9612585,287.4164257,286.3484652,284.7139195,288.0289,286.5207937,286.6635302,287.2006918,286.0092789,284.9142403,286.4389451,287.5942987,287.9265268,286.3710327
767,1617,286.7272828,284.6720468,286.8907256,286.6678465,287.3312863,286.2323651,284.823701,288.21033,286.5703765,286.6632011,287.1721434,285.9545905,284.767364,286.436247,287.4616383,287.7780977,286.4700623
768,1618,286.7174273,284.7114674,287.0344127,286.6735198,287.4672077,286.5310672,284.9069593,288.16357,286.4562231,286.752761,287.242319,286.0984931,284.6962149,286.4816566,287.3294589,287.7061963,286.4847412
769,1619,286.6064399,284.6387965,287.0233332,286.9443911,287.4598675,286.4062031,284.8369371,288.18417,286.4445608,286.7193473,287.2266405,286.0815858,284.7825602,286.4912472,287.305314,287.7934545,286.5028992
770,1620,286.6317032,284.5278544,287.041058,286.9933818,287.4144544,286.2797674,284.6669748,288.36206,286.5193344,286.802116,287.1786967,286.055366,284.9303182,286.5452658,287.4817292,287.9427747,286.5139465
771,1621,286.5815748,284.5525572,287.0429739,286.69597,287.4108294,286.3170959,284.4250317,288.21606,286.5736542,286.6712814,287.0440797,286.3535881,284.8003236,286.642157,287.2012706,287.8114058,286.4845276
772,1622,286.5317649,284.7839551,287.1011231,286.6182113,287.4395414,286.0843158,284.680181,288.09787,286.4715895,286.6451278,287.1802142,286.3141027,285.0303454,286.7959587,287.1817149,288.0438595,286.5249634
773,1623,286.5587214,284.5987475,287.0443782,286.8794682,287.3055976,286.2933913,284.8738606,288.08237,286.3989983,286.7303945,287.2911053,286.1969737,284.931758,286.8114736,287.2709893,287.9442298,286.4752502
774,1624,286.5706384,284.402605,286.9800711,286.8472541,287.2823563,286.3351364,284.85469,288.0687,286.4523336,286.7689414,287.2633449,286.2142252,284.7947333,286.548686,287.3969557,287.8057563,286.4559631
775,1625,286.5872809,284.6170428,287.0512047,286.7299247,287.4054333,286.236586,284.7918094,288.17334,286.4361955,286.6836261,287.2049915,286.4877525,284.9816694,286.3711908,287.4735501,287.9946688,286.5059814
776,1626,286.5919659,284.7852272,287.0667173,286.7637647,287.4873115,286.1590676,284.8168602,288.33246,286.5167828,286.6720211,287.2992637,286.185567,284.9114892,286.3862974,287.5133875,287.9237466,286.4939575
777,1627,286.606382,284.8080939,287.0352571,287.0251839,287.4722668,286.2299467,284.951607,288.21045,286.387324,286.9785746,287.3145269,285.956818,284.8296188,286.5698004,287.4436789,287.8410107,286.522522
778,1628,286.675313,284.661343,287.0264624,286.8953393,287.4505887,286.2777077,285.0864881,288.0506,286.4280545,286.9012546,287.0267239,285.8887442,284.9928258,286.4787691,287.2791361,288.0059432,286.6219482
779,1629,286.6543503,284.7254465,287.0548538,286.7955143,287.5126035,286.3967023,284.7853578,288.1508,286.4814453,286.860521,287.0761872,285.9285008,285.0292803,286.4481954,287.3732065,288.0427831,286.489563
780,1630,286.6426373,284.6435671,287.0755297,286.7857751,287.5185235,286.2663859,284.7112205,288.12036,286.5110956,286.9499699,287.2495479,286.0915451,284.9764052,286.510167,287.2925758,287.989349,286.447876
781,1631,286.7469104,284.5315485,287.1352121,286.8134933,287.4194655,286.1835797,284.675297,288.04556,286.5325919,286.7916316,287.3034479,286.1810235,284.7121143,286.6669853,287.3327773,287.7222638,286.4697876
782,1632,286.6711961,284.5901488,287.0365274,286.9956182,287.397542,286.3270383,284.7008612,288.15778,286.4785901,286.8673884,287.2453856,286.2680768,284.9758701,286.5959336,287.3307579,287.9888082,286.4441833
783,1633,286.6340549,284.5863536,287.0898261,286.6251325,287.393939,286.2336383,284.5523262,288.35086,286.4208218,286.8935756,287.2434057,286.1282201,285.0658907,286.6064468,287.2916163,288.0797805,286.3858643
784,1634,286.736475,284.5956258,287.0996856,286.7181009,287.404709,286.2122148,284.5517428,288.18774,286.5587607,286.8073288,287.2150211,286.0327451,284.7638566,286.6231158,287.3820528,287.7745532,286.5496826
785,1635,286.6964485,284.5792749,287.1181756,286.9383028,287.4543594,286.3051314,284.6439652,288.0493,286.6305073,286.7712953,287.3699894,285.9900439,285.0166551,286.5107341,287.3755767,288.0300245,286.5023499
786,1636,286.7167423,284.5180429,287.0752026,286.7266156,287.5098334,286.2226784,284.5325263,288.2428,286.5151864,286.8825114,287.5171143,285.9643111,285.1857642,286.6370377,287.2597626,288.2009215,286.524292
787,1637,286.7033783,284.4552925,287.1188388,286.6631159,287.3589853,286.3154149,284.685707,288.28223,286.4851118,286.8996217,287.4632664,286.1568336,284.9911123,286.6216621,287.2381656,288.0042115,286.4888611
788,1638,286.7988138,284.6897165,287.1433727,286.9130525,287.4266159,286.4222382,284.7056761,288.04312,286.5115816,286.8891396,287.5170888,286.422901,284.9146485,286.468931,287.2335841,287.9269393,286.4796448
789,1639,286.6620201,284.6687114,287.0803811,286.7819847,287.3354322,286.4661804,284.6771292,287.9927,286.4421057,286.8623293,287.4672864,286.2449682,284.9200405,286.3865635,287.116944,287.9323884,286.5342407
790,1640,286.5198732,284.5114981,286.9382409,286.6629957,287.3023852,286.2720537,284.7752728,287.9362,286.4196241,286.8826922,287.2825048,285.9538846,285.0986025,286.5650385,287.1860882,288.1128382,285.6960144
791,1641,286.5827603,284.0883251,286.8095068,286.7743085,286.8165714,286.0492655,284.6115118,287.35382,286.0341214,286.7160498,286.96563,285.7475593,284.2411094,286.5767644,286.9024373,287.2462791,285.6624756
792,1642,286.4910653,284.1456155,286.7413625,286.8930171,286.7950239,285.9427295,284.4334086,287.5686,286.0042594,286.8165641,286.7542557,285.8063935,284.1236288,286.6024388,286.5441109,287.1275565,286.0062561
793,1643,286.540396,284.121479,286.7546037,286.8289657,286.8944743,285.8708783,284.5676053,287.6695,286.2470157,286.6995355,286.6960428,286.1357894,284.3509712,286.5913228,286.7805371,287.3573025,286.2092896
794,1644,286.3952116,284.203994,286.8334456,286.6038222,287.1559779,286.0205671,284.5984909,287.71985,286.3085422,286.6838183,287.0151148,286.1974858,284.4908334,286.7042063,286.9535892,287.4986434,286.2189026
795,1645,286.550113,284.3922358,286.8526904,286.7069525,287.178088,286.0266541,284.5889009,287.84473,286.2053071,286.7358417,287.1687456,286.0690782,284.7497859,286.9193904,287.0598686,287.7603337,286.2053528
796,1646,286.4848929,284.4090444,286.9381248,286.8736135,287.3098558,285.8325225,284.6083583,287.94785,286.2205564,286.8336092,287.3203483,285.9507088,284.6771523,286.8021214,287.1436588,287.6869322,286.2240295
797,1647,286.4384953,284.457744,286.98658,286.714217,287.4301699,285.7759,284.5386351,287.7746,286.2922139,286.7922135,287.1321364,285.9306802,284.5232041,286.579363,287.1880483,287.5313563,286.3288269
798,1648,286.3829108,284.5524929,287.0439671,286.560328,287.5589416,285.9735456,284.6677547,287.83307,286.3439823,286.7089181,287.1533405,286.1799115,284.7702272,286.5135627,287.2203495,287.7809912,286.2373047
799,1649,286.4121517,284.5149585,287.0042897,286.8082104,287.5114881,286.1827006,284.6960742,288.14105,286.4486006,286.7578872,287.1357262,286.2718786,284.7725379,286.5138045,287.1885253,287.7833262,286.3078003
800,1650,286.5506881,284.4933253,287.0712883,286.8372919,287.415698,286.2659343,284.6251776,288.20767,286.5215165,286.8716633,287.2716573,286.0109839,284.6815917,286.5820852,287.3185894,287.6914185,286.3085022
801,1651,286.5837217,284.6213477,287.1293456,286.9461022,287.5631774,286.269235,284.5816662,287.99585,286.5859621,286.6932221,287.397682,285.9988685,284.5494091,286.4036342,287.3789449,287.5578384,286.3209229
802,1652,286.6995288,284.6957178,287.1278249,286.8992002,287.5564033,286.2684903,284.5572033,287.93,286.6848963,286.7497962,287.3567886,286.1364203,284.7901042,286.5367035,287.2125891,287.8010783,286.4666443
803,1653,286.6395552,284.6834291,287.1256252,286.7402656,287.5996601,286.2889954,284.5710871,288.02332,286.4597042,286.7149497,287.3098629,286.0547153,284.9074428,286.7757402,287.2166941,287.9196574,286.3973694
804,1654,286.598019,284.5139117,287.2215542,286.6290386,287.5399092,286.2008922,284.6475745,288.03787,286.3600708,286.7335702,287.381242,286.0265323,284.7427413,286.5411588,287.3005414,287.7532146,286.3860168
805,1655,286.552206,284.4517772,287.2560944,286.7399637,287.5117646,286.2414015,284.5960909,288.12616,286.4300181,286.7580947,287.439901,286.2238896,284.7782149,286.4393196,287.3438022,287.7890633,286.4052734
806,1656,286.5304966,284.4852164,287.2155069,286.8766904,287.5859858,286.4006899,284.6383565,288.1211,286.5901977,286.6891784,287.2865223,286.2163164,284.7757986,286.5606395,287.0917282,287.7866214,286.3062134
807,1657,286.6936575,284.6757166,287.1563594,286.606832,287.5504465,286.4841453,284.6807474,288.13232,286.5162643,286.535542,287.3754537,286.5602231,284.7927568,286.7050302,287.2055274,287.8037589,286.3860168
808,1658,286.7141762,284.7657372,287.0792074,286.5716873,287.5965071,286.308978,284.5322354,288.19775,286.4758708,286.6778601,287.361467,286.565921,284.7490368,286.4771877,287.2800887,287.7595767,286.401123
809,1659,286.641544,284.7380918,287.0879623,286.7961772,287.5630489,286.1788863,284.6046923,288.04532,286.5716843,286.7270628,287.3333019,286.1242976,284.8247249,286.4398006,287.3591677,287.8360651,286.4101563
810,1660,286.686493,284.5446119,287.0637923,286.8986406,287.4109181,286.1559264,284.7261172,287.89792,286.6428472,286.7263279,287.1925973,285.8681526,284.7746755,286.5382191,287.214026,287.7854865,286.3924255
811,1661,286.5822121,284.547493,287.1067519,286.6236664,287.4421821,286.2331281,284.6954482,287.9291,286.6295309,286.6833029,287.2909159,285.868595,284.723824,286.6289073,287.4790734,287.7340973,286.3768616
812,1662,286.6028741,284.5243134,287.0504915,286.7442766,287.4411209,286.3428198,284.6442125,287.90942,286.3844574,286.641286,287.2198688,285.9190418,284.9978239,286.5301399,287.4051981,288.0109942,286.4500122
813,1663,286.6149005,284.6638685,287.0727537,286.69832,287.4098711,286.3700275,284.6596026,288.08777,286.4029945,286.711934,287.3080622,286.0887248,285.0203064,286.5306775,287.4058317,288.0337144,286.4479065
814,1664,286.6581491,284.7043816,287.0337063,286.5862614,287.441908,286.3355667,284.6081035,288.2043,286.4798676,286.7145667,287.3492945,286.3667139,285.017549,286.5622399,287.3995708,288.0309277,286.4580078
815,1665,286.6783281,284.6707296,287.0554372,286.5610462,287.4222151,286.441778,284.8448158,288.2063,286.5114086,286.674836,287.1282793,286.5114814,285.1508401,286.7230455,287.4529493,288.1656281,286.4979858
816,1666,286.6424387,284.6144843,286.9897858,286.7315352,287.3827065,286.5171799,284.9513105,288.32242,286.468169,286.5883764,287.1538784,286.1291499,285.1651696,286.6328956,287.6129444,288.1801091,286.4563599
817,1667,286.6427181,284.7060244,287.1261685,286.6855647,287.4967826,286.3576612,284.6298528,288.05136,286.5654841,286.6164359,287.3488539,286.003869,284.8551728,286.5762057,287.338979,287.8668348,286.40271
818,1668,286.6312324,284.7105494,287.1451773,286.6494668,287.4283846,286.141353,284.723836,287.97763,286.2388993,286.7733055,287.2918738,285.9139429,284.6923279,286.494403,287.1192704,287.7022682,286.2929077
819,1669,286.5989899,284.6084935,287.0937618,286.8467258,287.4097105,286.3997795,284.7837636,288.1157,286.5584862,286.7166591,287.2566297,286.2496226,285.0114014,286.4372944,287.2134302,288.0247152,286.4261475
820,1670,286.6485329,284.6071364,287.1457163,286.6980883,287.5074047,286.1169961,284.6626008,288.17783,286.6653944,286.8555928,287.1133804,286.4537495,285.0021662,286.4517011,287.2043407,288.0153823,286.2559204
821,1671,286.5944129,284.7184082,287.1063918,286.8559156,287.4886103,286.216461,284.8600046,288.00687,286.5769634,286.7870889,287.1009553,286.1682171,284.7884776,286.4768057,287.3187761,287.7994345,286.3836975
822,1672,286.4970104,284.8588209,287.0802575,286.8473523,287.485868,286.2791006,284.8140859,287.9468,286.4753793,286.7436064,287.2948044,286.0808915,284.8689773,286.4285316,287.4158939,287.8807853,286.4573059
823,1673,286.48363,284.6218124,286.9813711,286.5748676,287.3498942,286.1872992,284.532636,288.02908,286.407311,286.5117475,287.2387321,286.0234787,285.0406772,286.4239649,287.3933148,288.0543005,286.2622681
824,1674,286.4448749,284.389675,286.8868329,286.5676964,287.122092,286.1197605,284.4642356,287.83084,286.0921812,286.616277,287.1859972,286.1211201,284.7482972,286.5703691,287.2315888,287.7588292,286.291687
825,1675,286.4688328,284.2363677,286.7905845,286.7361872,287.0822881,286.0127005,284.4945854,287.84302,286.1212936,286.7339658,287.0276549,286.255914,284.6461159,286.3393169,287.2316292,287.6555677,286.4198608
826,1676,286.4702837,284.3842732,286.8029198,286.6239271,287.0563006,286.1504017,284.6081415,287.92883,286.1825813,286.6958068,287.1047376,285.9129496,284.8097904,286.4428778,287.4064654,287.8209726,286.3591614
827,1677,286.489445,284.6025272,286.8543007,286.517598,287.3172545,286.1876873,284.6891276,288.1936,286.2757499,286.5208499,287.2504178,285.9050457,284.9166786,286.4277974,287.4486524,287.9289909,286.3401794
828,1678,286.5275203,284.5577217,287.0040545,286.799086,287.3840699,286.1810353,284.7340038,288.22653,286.3951744,286.6056743,287.2346088,285.9181004,284.7767963,286.3659701,287.2984795,287.7876297,286.4085693
829,1679,286.4701311,284.321112,287.056281,286.7285447,287.3231326,286.2262171,284.9486874,287.8954,286.3011469,286.6342585,287.3027053,285.9117274,284.8151393,286.5175218,287.3648637,287.8263781,286.424408
